Date,Price,ST_StrongBull_USD,ST_WeakBull_USD,ST_Neutral_USD,ST_WeakBear_USD,ST_StrongBear_USD,MT_StrongBull_USD,MT_WeakBull_USD,MT_Neutral_USD,MT_WeakBear_USD,MT_StrongBear_USD,LT_StrongBull_USD,LT_WeakBull_USD,LT_Neutral_USD,LT_WeakBear_USD,LT_StrongBear_USD,OV_StrongBull_USD,OV_WeakBull_USD,OV_Neutral_USD,OV_WeakBear_USD,OV_StrongBear_USD,ST_StrongBull_BTC,ST_WeakBull_BTC,ST_Neutral_BTC,ST_WeakBear_BTC,ST_StrongBear_BTC,MT_StrongBull_BTC,MT_WeakBull_BTC,MT_Neutral_BTC,MT_WeakBear_BTC,MT_StrongBear_BTC,LT_StrongBull_BTC,LT_WeakBull_BTC,LT_Neutral_BTC,LT_WeakBear_BTC,LT_StrongBear_BTC,OV_StrongBull_BTC,OV_WeakBull_BTC,OV_Neutral_BTC,OV_WeakBear_BTC,OV_StrongBear_BTC,RSI_Oversold_USD,RSI_Overbought_USD,RSI_Bullish_USD,RSI_Bearish_USD,RSI_Oversold_BTC,RSI_Overbought_BTC,RSI_Bullish_BTC,RSI_Bearish_BTC,VOL_Low,VOL_High,SSR_RiskOn,SSR_RiskOff,ShortTerm_USD,MediumTerm_USD,LongTerm_USD,Overall_USD,ShortTerm_BTC,MediumTerm_BTC,LongTerm_BTC,Overall_BTC
2018-04-05,384.46,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-04-06,369.91,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-04-07,383.45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-04-08,396.98,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-04-09,398.77,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,,,,
2018-04-10,412.69,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-04-11,427.38,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,,,,
2018-04-12,488.61,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-13,488.99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-14,495.11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-15,525.53,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-16,507.11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-04-17,498.47,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-04-18,517.37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-04-19,566.39,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-20,590.27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-21,600.26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-22,617.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-23,636.37,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-04-24,705.03,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2018-04-25,613.73,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-04-26,657.06,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-04-27,641.99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-04-28,672.6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2018-04-29,680.12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,
2018-04-30,662.73,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-01,665.23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-02,676.55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,
2018-05-03,781.43,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,
2018-05-04,777.91,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2018-05-05,807.07,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2018-05-06,785.89,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,
2018-05-07,748.81,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-08,744.32,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-09,743.64,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-10,717.41,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,2.0,0.0,0.0,,,,
2018-05-11,675.29,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,,,,
2018-05-12,683.17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,,,,
2018-05-13,726.87,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,
2018-05-14,727.8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,
2018-05-15,703.16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-16,702.45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-17,665.63,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-18,686.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2018-05-19,685.85,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2018-05-20,703.81,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
2018-05-21,688.91,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2018-05-22,641.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-23,581.24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-24,597.85,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-25,582.28,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-26,580.48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-27,565.93,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-28,511.62,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2018-05-29,561.74,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-05-30,555.35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-05-31,571.73,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-06-01,573.83,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-06-02,583.13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-06-03,609.29,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-06-04,586.58,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,,,,
2018-06-05,600.68,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-06-06,598.22,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,,,,
2018-06-07,595.13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,,
2018-06-08,590.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,,
2018-06-09,582.41,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,,,,
2018-06-10,523.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,,,,
2018-06-11,529.13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,,,,
2018-06-12,495.08,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,,,,
2018-06-13,474.86,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,,,,
2018-06-14,516.64,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,,
2018-06-15,485.43,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-16,493.07,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-06-17,491.4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-06-18,512.43,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-06-19,532.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,,,,
2018-06-20,529.76,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,,,,
2018-06-21,520.64,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,,,,
2018-06-22,463.61,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-23,472.98,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-24,455.72,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-25,459.14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-26,430.6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-27,437.88,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-28,420.86,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-06-29,432.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-06-30,449.43,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-07-01,447.68,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-07-02,472.31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,,,,
2018-07-03,459.7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-07-04,463.22,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,,,,
2018-07-05,466.86,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-07-06,467.59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,,,,
2018-07-07,481.52,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,,,,
2018-07-08,483.8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-07-09,469.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,,
2018-07-10,431.76,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-07-11,443.99,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-07-12,427.79,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-07-13,431.27,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-07-14,431.83,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-07-15,447.27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-07-16,477.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-07-17,497.18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2018-07-18,475.99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2018-07-19,464.79,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2018-07-20,447.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,,,,
2018-07-21,458.08,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,,
2018-07-22,455.53,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,,,,
2018-07-23,447.92,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,,,,
