date,mvrv_z_score
2021-01-13,5.870359098945181
2021-01-14,6.234994696179598
2021-01-15,5.577408244082657
2021-01-16,5.500453726082902
2021-01-17,5.366495748710306
2021-01-18,5.510952268022083
2021-01-19,5.374097978220287
2021-01-20,5.195934593026521
2021-01-21,4.222920000764997
2021-01-22,4.566540840564905
2021-01-23,4.360190140888626
2021-01-24,4.390676609323482
2021-01-25,4.4040838763125425
2021-01-26,4.41237647489563
2021-01-27,3.926614260821849
2021-01-28,4.54610152207303
2021-01-29,4.663877038484979
2021-01-30,4.628435884584108
2021-01-31,4.36164757817121
2021-02-01,4.434595227219539
2021-02-02,4.804216735813612
2021-02-03,5.160286483893453
2021-02-04,5.016053322165732
2021-02-05,5.140428108586085
2021-02-06,5.380702086717071
2021-02-07,5.26546422352911
2021-02-08,6.561556875585284
2021-02-09,6.5929199079673095
2021-02-10,6.24870099404079
2021-02-11,6.690352249941354
2021-02-12,6.547533946310178
2021-02-13,6.432244597678118
2021-02-14,6.742440623430538
2021-02-15,6.450767182525623
2021-02-16,6.613165609893328
2021-02-17,7.091066258967638
2021-02-18,6.89750798112448
2021-02-19,7.533958777927009
2021-02-20,7.487693001081819
2021-02-21,7.6304938374883475
2021-02-22,6.907123854371518
2021-02-23,5.918406489964945
2021-02-24,6.042559892847193
2021-02-25,5.5597773002136455
2021-02-26,5.342226254300668
2021-02-27,5.287002036844863
2021-02-28,5.091271029010021
2021-03-01,5.835596297281768
2021-03-02,5.557807940939895
2021-03-03,5.890844873730692
2021-03-04,5.490343602739742
2021-03-05,5.5165040353242825
2021-03-06,5.510143238666205
2021-03-07,5.822584291104606
2021-03-08,5.935351343849086
2021-03-09,6.256650440129292
2021-03-10,6.423667742830234
2021-03-11,6.6541770918333105
2021-03-12,6.484134046144545
2021-03-13,7.004803676611751
2021-03-14,6.757146959396777
2021-03-15,6.045949298376574
2021-03-16,6.0560794116146
2021-03-17,6.3755177625144785
2021-03-18,6.208745844255173
2021-03-19,6.21419211100361
2021-03-20,6.168912059471817
2021-03-21,5.995862014155607
2021-03-22,5.539015510497156
2021-03-23,5.48485008059046
2021-03-24,5.151977601880499
2021-03-25,4.946973256657285
2021-03-26,5.3992087325448805
2021-03-27,5.502221675657798
2021-03-28,5.451792194483086
2021-03-29,5.641693366933767
2021-03-30,5.770666410155543
2021-03-31,5.7225013294026645
2021-04-01,5.698414606773726
2021-04-02,5.690552797755594
2021-04-03,5.431140731610845
2021-04-04,5.532938080387073
2021-04-05,5.510337850541501
2021-04-06,5.353054445478319
2021-04-07,5.0499975971368
2021-04-08,5.2746775340381005
2021-04-09,5.252431081122342
2021-04-10,5.412382032326063
2021-04-11,5.428384732500491
2021-04-12,5.352205011429766
2021-04-13,5.750033572342835
2021-04-14,5.622514791930581
2021-04-15,5.6237859676620054
2021-04-16,5.384458561635524
2021-04-17,5.257916145592367
2021-04-18,4.6604969840257136
2021-04-19,4.5728547537796755
2021-04-20,4.62159797020995
2021-04-21,4.330632750812661
2021-04-22,4.028952911075108
2021-04-23,3.911162517938526
2021-04-24,3.770669859218223
2021-04-25,3.6240086155279543
2021-04-26,4.2150327154121365
2021-04-27,4.321278473284199
2021-04-28,4.262733367518034
2021-04-29,4.102635068121911
2021-04-30,4.575172324930565
2021-05-01,4.561988056902258
2021-05-02,4.392354190658082
2021-05-03,4.435157296483284
2021-05-04,3.9529322476395823
2021-05-05,4.4084697707793845
2021-05-06,4.270914929071983
2021-05-07,4.336845880724687
2021-05-08,4.449841541203156
2021-05-09,4.378657376528969
2021-05-10,4.087007632522059
2021-05-11,4.1477999722979915
2021-05-12,3.3657949498309527
2021-05-13,3.3090869488372205
2021-05-14,3.36266617138843
2021-05-15,2.9907724024376745
2021-05-16,2.940693872565441
2021-05-17,2.646380451703479
2021-05-18,2.513811389784685
2021-05-19,2.0293790091284585
2021-05-20,2.320979984825025
2021-05-21,1.939665665185223
2021-05-22,1.9829079183920633
2021-05-23,1.6481066214749411
2021-05-24,2.098858379526975
2021-05-25,2.0453678214051005
2021-05-26,2.137868542933974
2021-05-27,2.0941760731414463
2021-05-28,1.7532132423788096
2021-05-29,1.6411964827278265
2021-05-30,1.750298386406348
2021-05-31,1.929214508713291
2021-06-01,1.8559270078654817
2021-06-02,1.968698877471817
2021-06-03,2.1345382408923164
2021-06-04,1.8863483601192137
2021-06-05,1.7144929312498944
2021-06-06,1.755584901267648
2021-06-07,1.5132623638113427
2021-06-08,1.505929145816334
2021-06-09,1.929249604039314
2021-06-10,1.858195221209864
2021-06-11,1.9149777277314737
2021-06-12,1.7234933938249914
2021-06-13,2.099097846242329
2021-06-14,2.253544699843566
2021-06-15,2.2193465418873792
2021-06-16,2.00510963694323
2021-06-17,1.9856440800939816
2021-06-18,1.7072802681943344
2021-06-19,1.708035131368763
2021-06-20,1.7244364643203514
2021-06-21,1.3082961959560429
2021-06-22,1.360343805432422
2021-06-23,1.5167160592534938
2021-06-24,1.6106897611102529
2021-06-25,1.306993831619578
2021-06-26,1.3500863754337156
2021-06-27,1.5918455120034538
2021-06-28,1.6076737627018636
2021-06-29,1.7643469434971182
2021-06-30,1.6573779736640726
2021-07-01,1.5118630863724392
2021-07-02,1.5462769248877135
2021-07-03,1.639444382433329
2021-07-04,1.7071348577225958
2021-07-05,1.5454984615673233
2021-07-06,1.5803247948771066
2021-07-07,1.5457980217808671
2021-07-08,1.433603464087685
2021-07-09,1.5482141054138834
2021-07-10,1.508474374969117
2021-07-11,1.586667703421008
2021-07-12,1.4698246416272704
2021-07-13,1.4094315528893069
2021-07-14,1.429999835156288
2021-07-15,1.311276769468827
2021-07-16,1.2874726027178605
2021-07-17,1.2910280711519444
2021-07-18,1.3180142164460824
2021-07-19,1.2145316083029516
2021-07-20,1.1144290494552234
2021-07-21,1.3498582339335683
2021-07-22,1.3709439356693915
2021-07-23,1.4965743889412404
2021-07-24,1.5752895192276009
2021-07-25,1.6744119582102963
2021-07-26,1.8903742108309871
2021-07-27,2.0477530659034144
2021-07-28,2.136278870447686
2021-07-29,2.1082982109896555
2021-07-30,2.3186158111752864
2021-07-31,2.285504847582739
2021-08-01,2.07800200131034
2021-08-02,2.0044310954826887
2021-08-03,1.9191138611757497
2021-08-04,2.0625085428583327
2021-08-05,2.1709962388128727
2021-08-06,2.364689568529107
2021-08-07,2.5502930478772874
2021-08-08,2.4508250132368348
2021-08-09,2.6829567491616366
2021-08-10,2.604216262604748
2021-08-11,2.610698815918586
2021-08-12,2.4871565769989576
2021-08-13,2.8222065114852706
2021-08-14,2.7453115254673555
2021-08-15,2.7289996805865844
2021-08-16,2.613376269831958
2021-08-17,2.478175151669647
2021-08-18,2.4953660270200424
2021-08-19,2.65395431044256
2021-08-20,2.919026692745981
2021-08-21,2.874236599118267
2021-08-22,2.899291608080597
2021-08-23,2.916283731022398
2021-08-24,2.7222044662286304
2021-08-25,2.8276715439363476
2021-08-26,2.6563703955967153
2021-08-27,2.8191678958967965
2021-08-28,2.7994165131538646
2021-08-29,2.7972943054646127
2021-08-30,2.598297247026227
2021-08-31,2.6075545833764595
2021-09-01,2.7591436078770353
2021-09-02,2.805970739032129
2021-09-03,2.863215817405665
2021-09-04,2.848937813692282
2021-09-05,3.0170806398519603
2021-09-06,3.0903322379933136
2021-09-07,2.5260083579345043
2021-09-08,2.472109413266956
2021-09-09,2.4676926482271413
2021-09-10,2.2738086992892863
2021-09-11,2.3397602804081745
2021-09-12,2.435811167862222
2021-09-13,2.321064371349561
2021-09-14,2.509091640824117
2021-09-15,2.6079108801627457
2021-09-16,2.568299546537008
2021-09-17,2.505940774465422
2021-09-18,2.5844554595287277
2021-09-19,2.4976545545210684
2021-09-20,2.08513377463134
2021-09-21,1.8700754687906769
2021-09-22,2.1417474246186305
2021-09-23,2.2456100535291466
2021-09-24,2.0673412584845825
2021-09-25,2.063420752316036
2021-09-26,2.091753577766155
2021-09-27,1.994129047061248
2021-09-28,1.8783830529140368
2021-09-29,1.923237903382947
2021-09-30,2.1265756080446296
2021-10-01,2.5279031564415377
2021-10-02,2.511206929757899
2021-10-03,2.516298035087158
2021-10-04,2.6181493195139725
2021-10-05,2.823414970864707
2021-10-06,3.1728488298388644
2021-10-07,2.9863076581213277
2021-10-08,2.990904638245104
2021-10-09,3.093184974420218
2021-10-10,3.0460758791372156
2021-10-11,3.28841222991007
2021-10-12,3.167936688786198
2021-10-13,3.25823762063067
2021-10-14,3.2429204123544997
2021-10-15,3.604004998748164
2021-10-16,3.5392006135951304
2021-10-17,3.5811562807789077
2021-10-18,3.6037949137864183
2021-10-19,3.7833020349370647
2021-10-20,3.9164172091841634
2021-10-21,3.5720645385374645
2021-10-22,3.4102230638297732
2021-10-23,3.4501207942889156
2021-10-24,3.405378879069485
2021-10-25,3.5832767881221703
2021-10-26,3.3320358382918926
2021-10-27,3.164926301678246
2021-10-28,3.323138137942375
2021-10-29,3.4409827505688484
2021-10-30,3.40008000955964
2021-10-31,3.3648802144148644
2021-11-01,3.3122807974404935
2021-11-02,3.480310839235269
2021-11-03,3.436388820428951
2021-11-04,3.2983626188864985
2021-11-05,3.2543744539845023
2021-11-06,3.280087895885623
2021-11-07,3.4214913238974387
2021-11-08,3.7734241456431654
2021-11-09,3.7204516816314417
2021-11-10,3.4909899128494923
2021-11-11,3.494670785780819
2021-11-12,3.379758319492258
2021-11-13,3.4150169658489475
2021-11-14,3.475740528893936
2021-11-15,3.3305098762556753
2021-11-16,3.0477588270220526
2021-11-17,2.9961583183273657
2021-11-18,2.724260046993304
2021-11-19,2.8277740851733664
2021-11-20,2.9575683389167775
2021-11-21,2.8589857289105045
2021-11-22,2.6734063717788574
2021-11-23,2.769843446822322
2021-11-24,2.7225769209728883
2021-11-25,2.847607808434108
2021-11-26,2.420234291037041
2021-11-27,2.481274751501142
2021-11-28,2.691845445204651
2021-11-29,2.7510082620163536
2021-11-30,2.6820961281110733
2021-12-01,2.671659710862588
2021-12-02,2.6068929182622593
2021-12-03,2.3741236970582116
2021-12-04,1.9988395937870729
2021-12-05,2.0160260406468367
2021-12-06,2.1213615615253474
2021-12-07,2.1302596227995405
2021-12-08,2.107425722771442
2021-12-09,1.9034153358329724
2021-12-10,1.869528841231893
2021-12-11,2.008640464717281
2021-12-12,2.0671755904304607
2021-12-13,1.801434555640087
2021-12-14,1.9239496899900903
2021-12-15,1.956931315487312
2021-12-16,1.865858078553163
2021-12-17,1.7570737612152298
2021-12-18,1.80969782223921
2021-12-19,1.793988620336212
2021-12-20,1.7988818666316666
2021-12-21,1.9633854019363317
2021-12-22,1.9355039937888947
2021-12-23,2.093798242938395
2021-12-24,2.0958296920725714
2021-12-25,2.084991309226243
2021-12-26,2.0950395379757096
2021-12-27,2.0752571645145923
2021-12-28,1.8412676625457984
2021-12-29,1.7406906150709724
2021-12-30,1.8005961069901772
2021-12-31,1.7309152193563802
2022-01-01,1.823164968951927
2022-01-02,1.8084925918115868
2022-01-03,1.7397439747225794
2022-01-04,1.689629903301845
2022-01-05,1.5075065099383222
2022-01-06,1.4794799752544805
2022-01-07,1.3504167275339538
2022-01-08,1.379115611573351
2022-01-09,1.3811882286055832
2022-01-10,1.3752771836704594
2022-01-11,1.4531711846487527
2022-01-12,1.5431139771616091
2022-01-13,1.4321178793600613
2022-01-14,1.4709875165813378
2022-01-15,1.4771347948183138
2022-01-16,1.469798928599278
2022-01-17,1.401252769486426
2022-01-18,1.412025214454644
2022-01-19,1.363314041289928
2022-01-20,1.2831259454642658
2022-01-21,0.9602438256728296
2022-01-22,0.8542575110101974
2022-01-23,0.9602721321395088
2022-01-24,0.9843787347568608
2022-01-25,1.0047749100596783
2022-01-26,0.9985257900400928
2022-01-27,1.0242640174777438
2022-01-28,1.07479082066782
2022-01-29,1.1055919843050797
2022-01-30,1.0921210601023823
2022-01-31,1.131569899412277
2022-02-01,1.1463676969487315
2022-02-02,1.0027104229492705
2022-02-03,1.0123745307931025
2022-02-04,1.3284461384010622
2022-02-05,1.34688084760717
2022-02-06,1.422334175092112
2022-02-07,1.535024771702116
2022-02-08,1.5469049672535669
2022-02-09,1.56296821660402
2022-02-10,1.4982366291684803
2022-02-11,1.4087604920036825
2022-02-12,1.3876350259058496
2022-02-13,1.3943443251815897
2022-02-14,1.4235842834244892
2022-02-15,1.544500986641436
2022-02-16,1.5332972997971013
2022-02-17,1.262930628531686
2022-02-18,1.2185425042181943
2022-02-19,1.22311333901562
2022-02-20,1.1120457634791192
2022-02-21,1.015228008094323
2022-02-22,1.0912589174170186
2022-02-23,1.015509502660759
2022-02-24,1.0896370262373496
2022-02-25,1.158586924986937
2022-02-26,1.149058263098311
2022-02-27,1.0435959369121686
2022-02-28,1.4575050283425872
2022-03-01,1.5406699388948517
2022-03-02,1.5051534640508413
2022-03-03,1.39331543781204
2022-03-04,1.1428658767448718
2022-03-05,1.1598200433204582
2022-03-06,1.0861123846018863
2022-03-07,1.075120799708274
2022-03-08,1.1072853438748929
2022-03-09,1.3548022248054183
2022-03-10,1.1632720226387827
2022-03-11,1.1126902657778992
2022-03-12,1.124551441056543
2022-03-13,1.03753394037712
2022-03-14,1.172141219591273
2022-03-15,1.1518194057818076
2022-03-16,1.2804678924420505
2022-03-17,1.2704628814767036
2022-03-18,1.330930188887422
2022-03-19,1.361300902544674
2022-03-20,1.2900250130932784
2022-03-21,1.2757538201139906
2022-03-22,1.3687465073796423
2022-03-23,1.4042941896785388
2022-03-24,1.4842533331615555
2022-03-25,1.504697148032111
2022-03-26,1.5169587868377852
2022-03-27,1.684457382521778
2022-03-28,1.7080565691129714
2022-03-29,1.7233534027711657
2022-03-30,1.693320511059914
2022-03-31,1.564198129988626
2022-04-01,1.624848547025023
2022-04-02,1.6021191450273171
2022-04-03,1.6311172963213576
2022-04-04,1.6538971450241495
2022-04-05,1.5758257335536154
2022-04-06,1.407087444571529
2022-04-07,1.4152443820372398
2022-04-08,1.3198234759599656
2022-04-09,1.3541814485749706
2022-04-10,1.3207517925008745
2022-04-11,1.1248976479680646
2022-04-12,1.1632933887851995
2022-04-13,1.233936635459869
2022-04-14,1.1442761310743277
2022-04-15,1.18889593193685
2022-04-16,1.1785199407212923
2022-04-17,1.1256098131211705
2022-04-18,1.2089765072099203
2022-04-19,1.256348274122539
2022-04-20,1.2477462855366408
2022-04-21,1.1750847086733995
2022-04-22,1.12114815629189
2022-04-23,1.1253393368233329
2022-04-24,1.101605631615257
2022-04-25,1.1755894525456068
2022-04-26,0.998880011439098
2022-04-27,1.0836297112314277
2022-04-28,1.1205091723238705
2022-04-29,1.0412084501857135
2022-04-30,0.9733235768347273
2022-05-01,1.0296262025766467
2022-05-02,1.0357730345560183
2022-05-03,0.9809952813500982
2022-05-04,1.1220754445057968
2022-05-05,0.8935352196186481
2022-05-06,0.8574634286344178
2022-05-07,0.8204202774807782
2022-05-08,0.7076753538697729
2022-05-09,0.4521982571331083
2022-05-10,0.5024275612318791
2022-05-11,0.3572275278648754
2022-05-12,0.3777844670051447
2022-05-13,0.3924686990755056
2022-05-14,0.4516387975917644
2022-05-15,0.5399201328589162
2022-05-16,0.4424661229145896
2022-05-17,0.4797035522019383
2022-05-18,0.3606477584415594
2022-05-19,0.4734450605077938
2022-05-20,0.396142482151711
2022-05-21,0.4134546470311097
2022-05-22,0.4791372500030528
2022-05-23,0.3905684246629795
2022-05-24,0.4306043301018627
2022-05-25,0.4254535708144639
2022-05-26,0.4099494179628197
2022-05-27,0.3595882998656061
2022-05-28,0.3939611896470222
2022-05-29,0.4200863536355737
2022-05-30,0.5860582243868059
2022-05-31,0.5942995227609288
2022-06-01,0.450320819502886
2022-06-02,0.5003477036451073
2022-06-03,0.446683505895539
2022-06-04,0.4531745630212505
2022-06-05,0.4633837071377418
2022-06-06,0.5685330055549366
2022-06-07,0.5580237209551736
2022-06-08,0.4912098005480503
2022-06-09,0.4830432979071446
2022-06-10,0.4098224625982191
2022-06-11,0.3587703596861473
2022-06-12,0.2600984181501919
2022-06-13,-0.0522773713521022
2022-06-14,-0.0608977080065281
2022-06-15,-0.0281850665011841
2022-06-16,-0.1771666934539393
2022-06-17,-0.1635211924676115
2022-06-18,-0.2646889215772943
2022-06-19,-0.1538337237401413
2022-06-20,-0.1472166415454784
2022-06-21,-0.1409679517891669
2022-06-22,-0.1859114864805635
2022-06-23,-0.1051096031549451
2022-06-24,-0.0896411428476224
2022-06-25,-0.0742403552581046
2022-06-26,-0.1064954406248646
2022-06-27,-0.1262397302278964
2022-06-28,-0.1544826260232779
2022-06-29,-0.169692315190738
2022-06-30,-0.2380392932659775
2022-07-01,-0.2114013331002538
2022-07-02,-0.2222188863790419
2022-07-03,-0.2182493273123594
2022-07-04,-0.1507313420703899
2022-07-05,-0.1524599076734194
2022-07-06,-0.1216113181630006
2022-07-07,-0.0399025638035776
2022-07-08,-0.0230017586026428
2022-07-09,-0.0426210348305948
2022-07-10,-0.0962754119540778
2022-07-11,-0.1519331190069105
2022-07-12,-0.1963911079730578
2022-07-13,-0.1405597830569884
2022-07-14,-0.1079822675165825
2022-07-15,-0.082257578116065
2022-07-16,-0.0556302014864109
2022-07-17,-0.0826313283786827
2022-07-18,0.0106469600994827
2022-07-19,0.1056188806374198
2022-07-20,0.1004711837261761
2022-07-21,0.0887553335834161
2022-07-22,0.0603983178032171
2022-07-23,0.0456628117068437
2022-07-24,0.0580570620479473
2022-07-25,-0.0112325562947805
2022-07-26,-0.043146499931189
2022-07-27,0.0803815097120311
2022-07-28,0.1461949049455875
2022-07-29,0.1564780431496946
2022-07-30,0.1344273079874904
2022-07-31,0.1140404820273994
2022-08-01,0.1144936626481158
2022-08-02,0.0930987269608341
2022-08-03,0.0768501159195099
2022-08-04,0.0636661185548856
2022-08-05,0.1076827246928606
2022-08-06,0.0867015200471741
2022-08-07,0.0981520621095485
2022-08-08,0.1475435920468887
2022-08-09,0.1034163249871966
2022-08-10,0.1570691439827554
2022-08-11,0.1582457786819315
2022-08-12,0.1898025982271021
2022-08-13,0.1945721229394657
2022-08-14,0.1874383955883785
2022-08-15,0.1749761191955255
2022-08-16,0.1542596697703225
2022-08-17,0.1179138509487585
2022-08-18,0.1080291427518932
2022-08-19,-0.0608367850633579
2022-08-20,-0.0422313136481151
2022-08-21,-0.007985550525116
2022-08-22,-0.0232681379021731
2022-08-23,-0.0117316742263592
2022-08-24,-0.0201222602532408
2022-08-25,-0.0035979347676794
2022-08-26,-0.1010706439898656
2022-08-27,-0.1144154756897406
2022-08-28,-0.145552043462161
2022-08-29,-0.0965320859114936
2022-08-30,-0.1330801824402239
2022-08-31,-0.1167216214849701
2022-09-01,-0.1080017307640366
2022-09-02,-0.1187406493979494
2022-09-03,-0.1280650599664247
2022-09-04,-0.1158513310722185
2022-09-05,-0.1258262845805554
2022-09-06,-0.1946127810326093
2022-09-07,-0.1620581153184515
2022-09-08,-0.1603406443922801
2022-09-09,-0.0106546767808581
2022-09-10,0.0119300736001318
2022-09-11,0.017611594152637
2022-09-12,0.0619367896570643
2022-09-13,-0.0953341052631996
2022-09-14,-0.0861810726121601
2022-09-15,-0.1249410720959655
2022-09-16,-0.1207676299292476
2022-09-17,-0.0928424182568494
2022-09-18,-0.1443856726940286
2022-09-19,-0.1326735912273613
2022-09-20,-0.1808187297334187
2022-09-21,-0.2057899632360363
2022-09-22,-0.1404787324925734
2022-09-23,-0.1482737903959949
2022-09-24,-0.174591525289975
2022-09-25,-0.1851900485762171
2022-09-26,-0.1541132561284914
2022-09-27,-0.1608600932640141
2022-09-28,-0.1333281877567415
2022-09-29,-0.1269385558513009
2022-09-30,-0.1341903952298425
2022-10-01,-0.1431460623541086
2022-10-02,-0.1628715597632346
2022-10-03,-0.1194076419736481
2022-10-04,-0.0659854199805015
2022-10-05,-0.0802751836237092
2022-10-06,-0.0942772011688343
2022-10-07,-0.1237710331413076
2022-10-08,-0.1318804293968502
2022-10-09,-0.132625871514041
2022-10-10,-0.151705468768782
2022-10-11,-0.158280735605715
2022-10-12,-0.148150352858668
2022-10-13,-0.1308525830158832
2022-10-14,-0.1452826034905406
2022-10-15,-0.1537337551989272
2022-10-16,-0.1401827388333112
2022-10-17,-0.1163419231076436
2022-10-18,-0.1319763897056397
2022-10-19,-0.1477398678614157
2022-10-20,-0.1554686534227171
2022-10-21,-0.1433013906587397
2022-10-22,-0.1398084968939566
2022-10-23,-0.1130939899630203
2022-10-24,-0.1296103224537349
2022-10-25,-0.0750608751197781
2022-10-26,-0.0234702386846055
2022-10-27,-0.0608035956249635
2022-10-28,-0.0378107278762079
2022-10-29,-0.022001181042373
2022-10-30,-0.0352594083027844
2022-10-31,-0.044662694022579
2022-11-01,-0.0455131271037291
2022-11-02,-0.0687528222612107
2022-11-03,-0.0655247664917844
2022-11-04,0.0019679027343034
2022-11-05,0.0116216687495859
2022-11-06,-0.0122143040123663
2022-11-07,-0.0339680630061367
2022-11-08,-0.176963470087024
2022-11-09,-0.372331243141752
2022-11-10,-0.2439312780724429
2022-11-11,-0.2875234093046329
2022-11-12,-0.2951167681945408
2022-11-13,-0.3264213509025214
2022-11-14,-0.2982557191636339
2022-11-15,-0.2840706067054744
2022-11-16,-0.2943318906263451
2022-11-17,-0.2876071527917076
2022-11-18,-0.2691584234465501
2022-11-19,-0.267195752272666
2022-11-20,-0.2997527543416339
2022-11-21,-0.3308759673234825
2022-11-22,-0.3002662832568755
2022-11-23,-0.2683185465187007
2022-11-24,-0.2702144142694278
2022-11-25,-0.2723661541574426
2022-11-26,-0.2771324340741272
2022-11-27,-0.2784193656905773
2022-11-28,-0.2919260062547967
2022-11-29,-0.2751324352014658
2022-11-30,-0.2230140655258694
2022-12-01,-0.2364030564487759
2022-12-02,-0.2277360994236602
2022-12-03,-0.2385904391091457
2022-12-04,-0.2222856201539838
2022-12-05,-0.2294230043260942
2022-12-06,-0.2199295006730205
2022-12-07,-0.2369431528369425
2022-12-08,-0.2072209730736727
2022-12-09,-0.2126810221971037
2022-12-10,-0.2149949607939815
2022-12-11,-0.2159030503694801
2022-12-12,-0.2099803992146985
2022-12-13,-0.1641300247861327
2022-12-14,-0.1606107640781409
2022-12-15,-0.193360700968461
2022-12-16,-0.2477021845702015
2022-12-17,-0.2342438970272471
2022-12-18,-0.235633243431283
2022-12-19,-0.2575318489406191
2022-12-20,-0.2242058488745035
2022-12-21,-0.2302682076657439
2022-12-22,-0.2289361658247136
2022-12-23,-0.2297010461748555
2022-12-24,-0.2253564309050496
2022-12-25,-0.2254430140440951
2022-12-26,-0.2212652448366263
2022-12-27,-0.2339169930770319
2022-12-28,-0.2438182436737574
2022-12-29,-0.2358489285444142
2022-12-30,-0.2376858088806882
2022-12-31,-0.2398710879902849
2023-01-01,-0.2331024381012945
2023-01-02,-0.2277718156987822
2023-01-03,-0.2279583149967814
2023-01-04,-0.2134839004225302
2023-01-05,-0.2148462433500826
2023-01-06,-0.2056645449198293
2023-01-07,-0.2057479527352568
2023-01-08,-0.1980014954590774
2023-01-09,-0.1870574580283616
2023-01-10,-0.1690364230627899
2023-01-11,-0.1332450476539974
2023-01-12,-0.0618284527077338
2023-01-13,0.0110529347202287
2023-01-14,0.0965215772323921
2023-01-15,0.084597587211155
2023-01-16,0.1060124785100782
2023-01-17,0.1102420810069956
2023-01-18,0.0717899809131675
2023-01-19,0.0978235250747868
2023-01-20,0.21548226673172
2023-01-21,0.2232711641704501
2023-01-22,0.2161342555834406
2023-01-23,0.2350713717185861
2023-01-24,0.2081766897691199
2023-01-25,0.2486708186285405
2023-01-26,0.2401485375505233
2023-01-27,0.2448719365190875
2023-01-28,0.2394124292253355
2023-01-29,0.2953967283847906
2023-01-30,0.2230840961514118
2023-01-31,0.2473559422926997
2023-02-01,0.2911308330757589
2023-02-02,0.2722077485791925
2023-02-03,0.2692458623878269
2023-02-04,0.2582263880847047
2023-02-05,0.2319814697141876
2023-02-06,0.2152614938167536
2023-02-07,0.254172309328008
2023-02-08,0.2274441576447235
2023-02-09,0.1476015610221314
2023-02-10,0.135108084800331
2023-02-11,0.1487237038463437
2023-02-12,0.1433638828184783
2023-02-13,0.1474241460611285
2023-02-14,0.1787240728212079
2023-02-15,0.3306621803984614
2023-02-16,0.2818706761513818
2023-02-17,0.3497864438353272
2023-02-18,0.3537853339802484
2023-02-19,0.3352150780901397
2023-02-20,0.3642139200768533
2023-02-21,0.3352576605996961
2023-02-22,0.3160702578762708
2023-02-23,0.2985736950592687
2023-02-24,0.2458163319984157
2023-02-25,0.2445485971966803
2023-02-26,0.2717490873914046
2023-02-27,0.2701700931866423
2023-02-28,0.2445243978319748
2023-03-01,0.2814156833709806
2023-03-02,0.2687828908145868
2023-03-03,0.1867808056547733
2023-03-04,0.186256185739517
2023-03-05,0.1904077837701208
2023-03-06,0.1934916988452733
2023-03-07,0.1828622402142556
2023-03-08,0.1455295871074834
2023-03-09,0.0454756827134766
2023-03-10,0.0340181302608087
2023-03-11,0.0634515031451181
2023-03-12,0.1620952036451298
2023-03-13,0.3277003811447941
2023-03-14,0.3726435880401348
2023-03-15,0.3417517407394937
2023-03-16,0.3897580174901303
2023-03-17,0.5580853665417406
2023-03-18,0.5242932982739953
2023-03-19,0.6192724266518007
2023-03-20,0.5804864372416403
2023-03-21,0.6112083381285709
2023-03-22,0.5490739943151739
2023-03-23,0.6216534997502358
2023-03-24,0.5546648933996723
2023-03-25,0.5580658270085078
2023-03-26,0.5993411755574639
2023-03-27,0.5307900549508752
2023-03-28,0.5402326582874314
2023-03-29,0.6173001424900716
2023-03-30,0.616121287198049
2023-03-31,0.6476827764856949
2023-04-01,0.64653128739907
2023-04-02,0.625558810310889
2023-04-03,0.5934458262427907
2023-04-04,0.6197657802208749
2023-04-05,0.6216443380876647
2023-04-06,0.6118429006755552
2023-04-07,0.6040540132544567
2023-04-08,0.6044214558100135
2023-04-09,0.6336534010063306
2023-04-10,0.7322015049778672
2023-04-11,0.7715493085139195
2023-04-12,0.7442827420576895
2023-04-13,0.7792786330814067
2023-04-14,0.7843705478320765
2023-04-15,0.7729605553446073
2023-04-16,0.7711732651892322
2023-04-17,0.7113464667191882
2023-04-18,0.7715627462045994
2023-04-19,0.6562016654002316
2023-04-20,0.6174197582904166
2023-04-21,0.5463109066094769
2023-04-22,0.5854839679756695
2023-04-23,0.5677791914694362
2023-04-24,0.5620719189854652
2023-04-25,0.6224082548864234
2023-04-26,0.6243432660473671
2023-04-27,0.7048466570538295
2023-04-28,0.6923741137251699
2023-04-29,0.6833983226603111
2023-04-30,0.6920248503185752
2023-05-01,0.601281798389267
2023-05-02,0.6430671999745703
2023-05-03,0.6650595443223829
2023-05-04,0.6536395887440597
2023-05-05,0.7028987878875104
2023-05-06,0.6566314305134592
2023-05-07,0.6154787211935421
2023-05-08,0.5587697859503
2023-05-09,0.5530327577749278
2023-05-10,0.5539156039989546
2023-05-11,0.509244607166632
2023-05-12,0.4957150602920394
2023-05-13,0.4949584342790279
2023-05-14,0.5028157130433851
2023-05-15,0.5287852726349679
2023-05-16,0.5088999130700053
2023-05-17,0.5363767745306444
2023-05-18,0.4940725014069343
2023-05-19,0.4994032993453708
2023-05-20,0.5160008532483594
2023-05-21,0.4910772473845926
2023-05-22,0.4941082946832837
2023-05-23,0.5221640467952058
2023-05-24,0.4570137700664639
2023-05-25,0.4651317277364488
2023-05-26,0.4830414056777103
2023-05-27,0.4939949577577632
2023-05-28,0.5848911540901152
2023-05-29,0.5582377981717032
2023-05-30,0.5547703481698141
2023-05-31,0.5213608360534595
2023-06-01,0.4875092519506476
2023-06-02,0.5196196850360052
2023-06-03,0.5073605580652917
2023-06-04,0.5087845984971466
2023-06-05,0.4109926711732026
2023-06-06,0.5155406222272999
2023-06-07,0.4537159064350058
2023-06-08,0.4667855393413302
2023-06-09,0.4624552170760456
2023-06-10,0.4180201382737968
