date,spot_cvd_sum
2019-07-10,-20323.051697062263
2019-07-11,-5477.575297020754
2019-07-12,13361.020646779984
2019-07-13,-4042.179356639995
2019-07-14,-13293.397559189976
2019-07-15,4899.667057820018
2019-07-16,-9280.993268189975
2019-07-17,2351.7130503500084
2019-07-18,12576.60759172994
2019-07-19,-1705.7941013000082
2019-07-20,5820.369105230005
2019-07-21,-1564.01711977999
2019-07-22,-3522.930613429998
2019-07-23,-856.1144966399983
2019-07-24,2580.4560771599963
2019-07-25,754.3634761800103
2019-07-26,2471.851894190001
2019-07-27,-3542.996934149955
2019-07-28,-2032.200364399975
2019-07-29,1831.5269543200063
2019-07-30,2830.644757129991
2019-07-31,7814.925337599997
2019-08-01,4079.1166835399895
2019-08-02,1608.9723485000086
2019-08-03,3692.917283280003
2019-08-04,2871.3777502900166
2019-08-05,8336.011267109981
2019-08-06,-4237.356103759978
2019-08-07,3535.092700889988
2019-08-08,1886.344210460013
2019-08-09,1765.1299764800035
2019-08-10,-12411.199317530063
2019-08-11,4281.347153450003
2019-08-12,-487.25878558999693
2019-08-13,-11468.722162639966
2019-08-14,-12355.093569669976
2019-08-15,1043.3766821099905
2019-08-16,806.8069559100169
2019-08-17,-909.8988191199924
2019-08-18,3170.3569093499977
2019-08-19,9924.778677449942
2019-08-20,-926.1787153399986
2019-08-21,-8355.895275109955
2019-08-22,2508.565249240006
2019-08-23,2582.7534600099934
2019-08-24,-690.2828641799871
2019-08-25,-1509.2007342299949
2019-08-26,4370.610633410022
2019-08-27,462.901164729999
2019-08-28,-4840.309606859957
2019-08-29,-3337.9520735899873
2019-08-30,1903.261128907997
2019-08-31,797.0660168782001
2019-09-01,4820.2087545903005
2019-09-02,14174.85706203959
2019-09-03,4548.902416116416
2019-09-04,-54.41707418221597
2019-09-05,-1086.4198487342946
2019-09-06,-1682.116231428599
2019-09-07,6621.6351732950025
2019-09-08,-419.56417616239264
2019-09-09,-2793.2438851120028
2019-09-10,-1243.1761120317876
2019-09-11,3554.127415253016
2019-09-12,6398.996774656704
2019-09-13,7347.597721135501
2019-09-14,6535.354537032
2019-09-15,-75.64627376570004
2019-09-16,-1258.7051529333953
2019-09-17,-394.92102670119726
2019-09-18,-667.177139518594
2019-09-19,3228.548906198316
2019-09-20,-615.8921739217001
2019-09-21,-2761.8226889740818
2019-09-22,1087.7241804340017
2019-09-23,-3996.122967810992
2019-09-24,-21839.67095890023
2019-09-25,1644.8599731052968
2019-09-26,-2624.3301445281495
2019-09-27,3033.928944416204
2019-09-28,1869.2353508881
2019-09-29,-2519.4377624783956
2019-09-30,7227.230143109611
2019-10-01,4745.2298740867955
2019-10-02,1341.7310729572016
2019-10-03,-2180.275442899799
2019-10-04,1866.799557315002
2019-10-05,-525.2098968824022
2019-10-06,-3693.6995528092807
2019-10-07,7382.49663833031
2019-10-08,-991.5216722502018
2019-10-09,7255.7689182324675
2019-10-10,2720.9158197459965
2019-10-11,-5525.457168667263
2019-10-12,2705.5466975725
2019-10-13,1804.4532278874235
2019-10-14,1520.3399909430964
2019-10-15,331.0406687000067
2019-10-16,-3695.683371868696
2019-10-17,3361.2442295160004
2019-10-18,-1127.5257234375972
2019-10-19,2450.3143157317018
2019-10-20,4172.264697177801
2019-10-21,1905.896825813602
2019-10-22,-4763.129893928192
2019-10-23,-16463.237316922878
2019-10-24,-979.6144911442
2019-10-25,13590.92065655507
2019-10-26,473.6740004686115
2019-10-27,2640.1408641819844
2019-10-28,2790.117321717983
2019-10-29,513.6312219266279
2019-10-30,-1967.867696632804
2019-10-31,-766.655911179996
2019-11-01,4037.7376218683967
2019-11-02,3917.529983743196
2019-11-03,-3157.1862446857976
2019-11-04,5990.900683581904
2019-11-05,244.90953049470124
2019-11-06,646.0061036924983
2019-11-07,-618.680642248786
2019-11-08,-8073.302644166893
2019-11-09,1280.9138983638015
2019-11-10,3539.761749199896
2019-11-11,-2205.6628091242897
2019-11-12,774.0017944161111
2019-11-13,1383.2987601212003
2019-11-14,-765.8660617663006
2019-11-15,-3787.34971317778
2019-11-16,318.45417908479965
2019-11-17,1072.789520600401
2019-11-18,-6198.872336058682
2019-11-19,494.356074054902
2019-11-20,1304.4911124592222
2019-11-21,-14579.808424526218
2019-11-22,-16264.477309045518
2019-11-23,4206.299944079356
2019-11-24,-8362.406347059783
2019-11-25,3090.902302446929
2019-11-26,-159.16291019877303
2019-11-27,7917.724654781324
2019-11-28,1407.333539908867
2019-11-29,8290.646329700237
2019-11-30,945.1603461289856
2019-12-01,-1959.0962322578189
2019-12-02,1094.1895268394137
2019-12-03,1279.9421262472154
2019-12-04,-3785.9713814052334
2019-12-05,6333.151223480221
2019-12-06,7738.159047046647
2019-12-07,103.80127211051716
2019-12-08,1951.6877126547183
2019-12-09,631.4554946325028
2019-12-10,-736.6800944550707
2019-12-11,3188.9091655356233
2019-12-12,314.32936984323214
2019-12-13,3448.6620934987577
2019-12-14,-3339.7521670788765
2019-12-15,2911.5758913645914
2019-12-16,2524.718124431622
2019-12-17,-1142.92229472777
2019-12-18,20517.7676847065
2019-12-19,363.3539210987308
2019-12-20,5730.865273195215
2019-12-21,2469.9297131448257
2019-12-22,9047.62665109026
2019-12-23,368.3469006799995
2019-12-24,565.2555063704143
2019-12-25,1516.8080524589004
2019-12-26,4614.097064895766
2019-12-27,66.57534116797538
2019-12-28,1480.3278085346726
2019-12-29,3948.616024921424
2019-12-30,-9.347211836280891
2019-12-31,-689.7086895963944
2020-01-01,990.9822941890994
2020-01-02,-1815.9271271998768
2020-01-03,6157.597439957873
2020-01-04,2987.9243827750975
2020-01-05,11.037326478631908
2020-01-06,11585.464647296732
2020-01-07,17513.65017498707
2020-01-08,-13300.827721990598
2020-01-09,-1776.0472584244017
2020-01-10,7543.315090086391
2020-01-11,2361.9620055096293
2020-01-12,2935.342118431196
2020-01-13,125.80029975749753
2020-01-14,16067.375231636252
2020-01-15,2261.08399996985
2020-01-16,1065.439181590164
2020-01-17,7680.203443312601
2020-01-18,1629.4107326371225
2020-01-19,-6344.734760562245
2020-01-20,314.1203832067642
2020-01-21,1630.0436559395753
2020-01-22,1633.0688389668549
2020-01-23,-5072.1054372743165
2020-01-24,1229.8328644591188
2020-01-25,1762.6883010615072
2020-01-26,5831.621595983156
2020-01-27,9695.668936256983
2020-01-28,9048.894065087226
2020-01-29,181.53028014837997
2020-01-30,3633.8867209743976
2020-01-31,-1626.9104991096578
2020-02-01,2235.630667732473
2020-02-02,1308.551789882766
2020-02-03,2848.072635802678
2020-02-04,-5544.006253432535
2020-02-05,12798.925118450012
2020-02-06,1412.7549762148135
2020-02-07,2390.1798399534537
2020-02-08,3676.534070200475
2020-02-09,7471.025798028517
2020-02-10,-6518.033043408447
2020-02-11,3560.162545287871
2020-02-12,5169.313774241523
2020-02-13,-3158.6635021406146
2020-02-14,4284.266902469546
2020-02-15,-8773.37291819835
2020-02-16,-2227.1051439263774
2020-02-17,-1305.833067004108
2020-02-18,7140.730300801826
2020-02-19,-11449.755607563342
2020-02-20,-1236.818479951858
2020-02-21,8525.504443678878
2020-02-22,4058.316213166048
2020-02-23,7762.663007948927
2020-02-24,-1646.8277105656532
2020-02-25,-3694.792371575173
2020-02-26,-26785.736141068064
2020-02-27,-5298.297425702693
2020-02-28,1914.649200656535
2020-02-29,3153.9985873780574
2020-03-01,-1891.4657473195332
2020-03-02,5185.358582867316
2020-03-03,-5823.835740982917
2020-03-04,-4614.74673923492
2020-03-05,4471.20969954048
2020-03-06,242.10280452881585
2020-03-07,-4446.38689132136
2020-03-08,-38243.718670804825
2020-03-09,-20035.96025464424
2020-03-10,940.3068021148226
2020-03-11,543.9076260903877
2020-03-12,-93856.59749970914
2020-03-13,11204.547740017591
2020-03-14,-6395.10145785545
2020-03-15,8180.250076341895
2020-03-16,-31342.309229965056
2020-03-17,7573.550421346389
2020-03-18,-3320.1913615819185
2020-03-19,29026.589202888463
2020-03-20,-3984.034905622735
2020-03-21,3741.136616102939
2020-03-22,-11928.339497986415
2020-03-23,14628.695538789889
2020-03-24,6824.29655140909
2020-03-25,93.4656177386433
2020-03-26,8113.873997672507
2020-03-27,-6567.814475589744
2020-03-28,-6986.609220034185
2020-03-29,1735.599903220922
2020-03-30,15291.60959247264
2020-03-31,-5110.813414370291
2020-04-01,13808.595203501163
2020-04-02,2889.6205296095854
2020-04-03,7847.727902374931
2020-04-04,6934.304995388455
2020-04-05,-2695.7748162689545
2020-04-06,16862.563283645213
2020-04-07,-3131.310109481368
2020-04-08,8041.750261290354
2020-04-09,-6158.581487699328
2020-04-10,-14170.393318699267
2020-04-11,4571.603953297356
2020-04-12,4913.33291278487
2020-04-13,-8039.123631615799
2020-04-14,-4035.2059237937456
2020-04-15,5840.91999234093
2020-04-16,1286.654806892707
2020-04-17,2205.572406430745
2020-04-18,8246.751730941554
2020-04-19,-1595.9436331438303
2020-04-20,-9846.505620589594
2020-04-21,5246.281189914121
2020-04-22,-1388.902940021443
2020-04-23,16230.25826666034
2020-04-24,2315.078455786515
2020-04-25,3223.27440300297
2020-04-26,5966.019425516318
2020-04-27,5184.377881693427
2020-04-28,5512.1195294641375
2020-04-29,27914.293414797776
2020-04-30,-4821.2187748269025
2020-05-01,4823.244825210666
2020-05-02,3512.388808355891
2020-05-03,2199.64582038036
2020-05-04,-3494.9779115525193
2020-05-05,3756.7933680886376
2020-05-06,7289.653570691826
2020-05-07,19823.28928979645
2020-05-08,-1311.028809049723
2020-05-09,-11231.5015796037
2020-05-10,-28889.28840906556
2020-05-11,4092.7982419114937
2020-05-12,2912.7868280665425
2020-05-13,9201.415385093223
2020-05-14,5613.602722164405
2020-05-15,-9134.283698369034
2020-05-16,-1360.04748601046
2020-05-17,5345.725161887847
2020-05-18,3648.680552699359
2020-05-19,3182.0775288619643
2020-05-20,-13980.097990845952
2020-05-21,-12993.09433436344
2020-05-22,7365.799293384093
2020-05-23,-226.64015863698071
2020-05-24,-12504.405074760334
2020-05-25,-5937.318368144248
2020-05-26,619.3270428075275
2020-05-27,4746.628475739969
2020-05-28,17219.763222059955
2020-05-29,-4443.969664157108
2020-05-30,12646.074385671502
2020-05-31,2708.980731675465
2020-06-01,31843.53408686443
2020-06-02,-20560.68560062734
2020-06-03,7446.54369107405
2020-06-04,3316.50742335126
2020-06-05,-4299.087732530205
2020-06-06,-964.0784984346984
2020-06-07,1651.9981391631425
2020-06-08,6400.388732647576
2020-06-09,4637.6675404444595
2020-06-10,8600.465858191632
2020-06-11,-32629.724435799384
2020-06-12,2640.498866881684
2020-06-13,-2017.375313355158
2020-06-14,-2287.2085845753068
2020-06-15,-8763.638902682174
2020-06-16,3427.1765033647544
2020-06-17,-4239.51403394792
2020-06-18,-4857.876229669249
2020-06-19,-3882.943178578686
2020-06-20,-1827.7011178277403
2020-06-21,4626.649523877071
2020-06-22,17814.489620742064
2020-06-23,13554.680686647607
2020-06-24,-14026.178444127556
2020-06-25,-5657.953962717017
2020-06-26,-3019.9053685161766
2020-06-27,-3414.3972818160464
2020-06-28,5735.501975544944
2020-06-29,7775.465719692204
2020-06-30,6674.23735208798
2020-07-01,6777.982280394596
2020-07-02,783.3375528781407
2020-07-03,4153.700012063968
2020-07-04,3567.8982234983637
2020-07-05,-1114.3208996870992
2020-07-06,16513.24652285575
2020-07-07,3662.266990428108
2020-07-08,7035.765817919063
2020-07-09,-5732.137538186745
2020-07-10,6617.031608944457
2020-07-11,3132.9265650616453
2020-07-12,-346.78988757429573
2020-07-13,6683.1996500969435
2020-07-14,-3072.0422907719785
2020-07-15,-3378.7517393867547
2020-07-16,5894.93536295208
2020-07-17,-2745.476457890418
2020-07-18,7393.024338530714
2020-07-19,62.97945153537905
2020-07-20,8413.486609355434
2020-07-21,2416.6581058471656
2020-07-22,1459.2561644131647
2020-07-23,-268.10112996036617
2020-07-24,-6687.972287220233
2020-07-25,-2152.447088804923
2020-07-26,10278.0265522177
2020-07-27,31159.767235687406
2020-07-28,-4957.485628074781
2020-07-29,4001.4217018747854
2020-07-30,-5297.673068250057
2020-07-31,3956.501277622213
2020-08-01,14649.636985964842
2020-08-02,-6030.345230195671
2020-08-03,-892.9286062974377
2020-08-04,-9447.93162175267
2020-08-05,3192.9860317960793
2020-08-06,-7417.393789113767
2020-08-07,-10471.711637380526
2020-08-08,3267.643325354245
2020-08-09,-5976.577918077596
2020-08-10,1150.670879843422
2020-08-11,-11905.68409551566
2020-08-12,-2940.6877379571843
2020-08-13,2649.053398886145
2020-08-14,-5035.617735831591
2020-08-15,-1983.3169160699983
2020-08-16,-1281.6755471345648
2020-08-17,6579.498299646337
2020-08-18,-8257.57169643849
2020-08-19,-9324.04679341405
2020-08-20,-6566.623961106005
2020-08-21,-10092.083012183552
2020-08-22,-7025.081432363547
2020-08-23,-6077.452804228807
2020-08-24,-1341.0979464274774
2020-08-25,-11343.917340016496
2020-08-26,-2340.5954263704657
2020-08-27,-8490.752953831203
2020-08-28,-5658.815858371191
2020-08-29,-8650.472750283701
2020-08-30,4479.590449467372
2020-08-31,1066.5125058187916
2020-09-01,3177.8400800663035
2020-09-02,-9752.7962034035
2020-09-03,-29960.52326825803
2020-09-04,-9179.804856325853
2020-09-05,-12090.593709518043
2020-09-06,2206.6587642286236
2020-09-07,-5222.716561061466
2020-09-08,-9982.11681416266
2020-09-09,-113.11946287303488
2020-09-10,-4765.590048679528
2020-09-11,-3294.470397959127
2020-09-12,-4659.070677930968
2020-09-13,-7404.3398816646195
2020-09-14,-601.7927109778587
2020-09-15,1644.8294776497703
2020-09-16,-2744.8793441466223
2020-09-17,-1958.8493071499297
2020-09-18,-650.4218920087689
2020-09-19,2391.84933362711
2020-09-20,-5298.847281101893
2020-09-21,-7940.537301078881
2020-09-22,-997.926050023346
2020-09-23,-5184.886455871938
2020-09-24,1234.188674965557
2020-09-25,-1353.4354927602783
2020-09-26,2058.8188839056475
2020-09-27,-2953.61641253283
2020-09-28,-2717.868465142886
2020-09-29,-2408.6342909844225
2020-09-30,-1201.0320715274725
2020-10-01,-6065.885304959474
2020-10-02,-4045.405307713553
2020-10-03,-3346.8346137814387
2020-10-04,1975.3820527443436
2020-10-05,-1869.8038908200317
2020-10-06,-3143.398867803801
2020-10-07,-3402.8477965877446
2020-10-08,2526.934929946853
2020-10-09,5718.361622918838
2020-10-10,5675.67367848875
2020-10-11,-2139.285317209705
2020-10-12,3044.4596355617905
2020-10-13,-4540.544668678045
2020-10-14,-3162.866357898858
2020-10-15,2276.567230746613
2020-10-16,-5125.373130879747
2020-10-17,356.79886558212104
2020-10-18,6967.157447618032
2020-10-19,4117.532064933456
2020-10-20,6356.852256750636
2020-10-21,21157.677102336733
2020-10-22,87.42668717807638
2020-10-23,-1272.406971019964
2020-10-24,2060.922345696901
2020-10-25,-1690.297061962718
2020-10-26,-2321.9275934276666
2020-10-27,8102.830710672246
2020-10-28,-7536.302980440389
2020-10-29,1230.0807945497336
2020-10-30,-2184.310457432995
2020-10-31,11035.552311043566
2020-11-01,-4339.544834574399
2020-11-02,-9593.442533991229
2020-11-03,6685.3933472713625
2020-11-04,3780.986529946475
2020-11-05,17352.09443294292
2020-11-06,-2877.7863896183176
2020-11-07,-21896.163084633317
2020-11-08,539.4117361306089
2020-11-09,-6310.212252522243
2020-11-10,-5385.557932151031
2020-11-11,8523.724932227631
2020-11-12,9047.23725897117
2020-11-13,-1184.4404919606184
2020-11-14,-5616.149847911209
2020-11-15,404.5750971096903
2020-11-16,9099.83919072494
2020-11-17,16181.441942415717
2020-11-18,-115.74441189447096
2020-11-19,-1650.923150482855
2020-11-20,7327.140334241943
2020-11-21,-1554.63160065082
2020-11-22,-10730.011721013232
2020-11-23,-3382.5946566586445
2020-11-24,5658.721378735975
2020-11-25,-6412.96552452588
2020-11-26,-31853.17029769072
2020-11-27,2584.765952266594
2020-11-28,5917.021301796893
2020-11-29,2709.769446167604
2020-11-30,13981.206426402716
2020-12-01,-6652.253729400681
2020-12-02,-1487.54873440389
2020-12-03,3898.297598859021
2020-12-04,-6973.656810208558
2020-12-05,1563.2712679255308
2020-12-06,1167.96516212373
2020-12-07,-2515.675994656315
2020-12-08,-11055.91281682939
2020-12-09,-9689.104205245769
2020-12-10,-4470.8382860752445
2020-12-11,-3917.982517223262
2020-12-12,6547.707531110602
2020-12-13,4641.700706998184
2020-12-14,-2231.7351587799853
2020-12-15,3129.1076027300855
2020-12-16,29348.4098912873
2020-12-17,6497.68437569999
2020-12-18,480.48807767318374
2020-12-19,4461.899732271095
2020-12-20,-3446.4289915218
2020-12-21,-4757.284801758515
2020-12-22,4696.134428413678
2020-12-23,-5303.114649635013
2020-12-24,5692.593256646047
2020-12-25,6649.1119500111845
2020-12-26,9974.51828611194
2020-12-27,-2632.9480948031483
2020-12-28,-4392.5510635695955
2020-12-29,760.5995486080221
2020-12-30,5169.665343689765
2020-12-31,11.304293712608398
2021-01-01,302.76925173266943
2021-01-02,13766.947531950593
2021-01-03,763.8368485850872
2021-01-04,-6472.353772936986
2021-01-05,9706.303595394029
2021-01-06,7908.305263332934
2021-01-07,12312.667063568506
2021-01-08,-71.93817665772576
2021-01-09,-851.2184292887031
2021-01-10,-18371.06203844622
2021-01-11,-28577.24528745551
2021-01-12,-6150.405113682075
2021-01-13,12608.65112588342
2021-01-14,-482.9822864970195
2021-01-15,-4895.5140488332745
2021-01-16,-4449.78885431162
2021-01-17,-3197.334755147957
2021-01-18,1054.710877827533
2021-01-19,-4100.805391214155
2021-01-20,-6935.519620436212
2021-01-21,-23804.111984907708
2021-01-22,-2232.0258332756675
2021-01-23,-1282.8408324960808
2021-01-24,-2047.4602347251953
2021-01-25,1663.4086492070924
2021-01-26,-664.5618741146799
2021-01-27,-4221.693724773691
2021-01-28,1580.7416762029204
2021-01-29,8651.432226926
2021-01-30,595.0195304318438
2021-01-31,-5147.216734326924
2021-02-01,3670.0206925374578
2021-02-02,3938.9709655556367
2021-02-03,2723.514439080763
2021-02-04,-3095.6615089126203
2021-02-05,1414.7163825093785
2021-02-06,10537.515361716169
2021-02-07,-4548.57216768375
2021-02-08,23413.996486500942
2021-02-09,3748.3747415834464
2021-02-10,4815.043626456969
2021-02-11,8115.573602434844
2021-02-12,-1030.921855012379
2021-02-13,-840.9346216474078
2021-02-14,9096.70526940344
2021-02-15,-4727.33101709334
2021-02-16,10221.031996004163
2021-02-17,11806.089859129292
2021-02-18,-1066.6064661789258
2021-02-19,12934.591266987432
2021-02-20,-5033.904429644793
2021-02-21,5449.858057082826
2021-02-22,-10673.310745805644
2021-02-23,-14414.137442092837
2021-02-24,1957.2057778653525
2021-02-25,-4471.997401444547
2021-02-26,-8415.589985920724
2021-02-27,-3913.3381019512294
2021-02-28,-5040.111557552262
2021-03-01,7575.635513683655
2021-03-02,788.0978356966999
2021-03-03,4880.35080935346
2021-03-04,-2079.920448065277
2021-03-05,-303.83495305608574
2021-03-06,-2919.3505687675297
2021-03-07,544.3422747370405
2021-03-08,1854.4717912262051
2021-03-09,1381.2566098948846
2021-03-10,1956.1672143913304
2021-03-11,1479.5274278511738
2021-03-12,-1569.4219167451545
2021-03-13,14154.805368648356
2021-03-14,-3385.976183637773
2021-03-15,-4612.3209431833375
2021-03-16,-1569.1803616756797
2021-03-17,4146.473381589246
2021-03-18,503.0789515569618
2021-03-19,6.479415001407162
2021-03-20,894.7280323484093
2021-03-21,-223.34243801337388
2021-03-22,-3675.3280269302736
2021-03-23,-1068.8781481407218
2021-03-24,-4553.8267817747455
2021-03-25,33.06697194001507
2021-03-26,4144.788941579164
2021-03-27,-1234.4806448902966
2021-03-28,-2718.6551480232197
2021-03-29,4062.524097126766
2021-03-30,2860.7613969134873
2021-03-31,-474.30043479651806
2021-04-01,-4088.040027912474
2021-04-02,-713.5626984510088
2021-04-03,-5019.845240802458
2021-04-04,-137.50992552910847
2021-04-05,-85.78253349390793
2021-04-06,-1456.4730227309185
2021-04-07,-1110.8764017969556
2021-04-08,1246.5077343033684
2021-04-09,-417.7867997882329
2021-04-10,2977.0439181043575
2021-04-11,105.50276897329556
2021-04-12,-556.9928372980141
2021-04-13,9412.213335320495
2021-04-14,-3585.354527111015
2021-04-15,674.0036531863262
2021-04-16,-2683.6455711446556
2021-04-17,-1476.0251788505568
2021-04-18,-5201.729398366656
2021-04-19,1234.4962977023408
2021-04-20,522.5120443425641
2021-04-21,-6757.713602100481
2021-04-22,-12905.707613635204
2021-04-23,-13096.396249046473
2021-04-24,-631.0951848135902
2021-04-25,-6333.560621350276
2021-04-26,5347.321560554583
2021-04-27,-1952.465644799576
2021-04-28,-1985.1491012104264
2021-04-29,-331.68911591044474
2021-04-30,9277.115074519854
2021-05-01,-317.0365034904906
2021-05-02,-2668.753233505244
2021-05-03,-557.6973778188747
2021-05-04,-7317.78575986722
2021-05-05,600.4589633584602
2021-05-06,-1205.1613743276553
2021-05-07,2028.516568820318
2021-05-08,1442.49862216901
2021-05-09,-2715.1376374173706
2021-05-10,-5380.272637470261
2021-05-11,-2431.7104689139483
2021-05-12,-12039.626417448924
2021-05-13,-7444.966840235298
2021-05-14,-3959.9883894693903
2021-05-15,-8684.040575381649
2021-05-16,-7847.607457812539
2021-05-17,-13295.550761142573
2021-05-18,-5116.047229558297
2021-05-19,-47142.34179164487
2021-05-20,6096.383528846968
2021-05-21,-14587.432443064325
2021-05-22,-1682.7441925335254
2021-05-23,-11275.38530808922
2021-05-24,4965.8430137198775
2021-05-25,-3959.143168272888
2021-05-26,-4090.6982766401034
2021-05-27,-1588.5252135209048
2021-05-28,-10834.595496364076
2021-05-29,-4015.4430159562817
2021-05-30,-250.2807899223585
2021-05-31,-246.84616833664245
2021-06-01,-1658.6173167975812
2021-06-02,2540.456295120447
2021-06-03,1861.362802581814
2021-06-04,-10186.38876836064
2021-06-05,-3184.1504841614696
2021-06-06,4041.717895153013
2021-06-07,-6681.578412690366
2021-06-08,-5008.498885024939
2021-06-09,19275.1743803643
2021-06-10,-344.5608528403347
2021-06-11,408.91808630174864
2021-06-12,-9514.334300064842
2021-06-13,11445.26492257034
2021-06-14,3075.0664326132055
